(83,'http://4.bp.blogspot.com/-7IJuDR4Hqdg/T7GmWvzJc4I/AAAAAAAAHkA/5SoDQvgdlc8/s1600/paisley%252520fabric,%252520outdoor%252520cushions,%252520patio,%252520furniture,%252520turquoise,%252520teal,%252520brown.jpg','http://pdfwoodplans.23.239.28.91.nip.io/woodworking/MjRkODM4NTdiy-patio-furniture-cushions.html','MjRkODM4NTdiy patio furniture cushions.html','outdoor furniture diy'),
(84,'http://decorationchannel.com/wp-content/uploads/2014/08/furniture-made-from-pallets-5.jpg','http://bradpike.com/interior/pallet-outdoor-furniture','pallet outdoor furniture','outdoor furniture diy'),
(85,'http://cdn.articlerow.com/images/urumix.com/images/2013/04/patio-ideas-1600x1067-patio-furniture-color-trends-2013-conservatory-furniture-color--urumix.com.jpg','http://www.articlerow.com/cosco-patio-furniture/6/diy-outdoor-furniture-ideas','diy outdoor furniture ideas','outdoor furniture diy'),
(86,'http://2.bp.blogspot.com/_w4ifTToAw5Q/TUs8TC8gNxI/AAAAAAAADOw/24g4TEudMiY/s1600/porch.jpg','http://wmmorrisfanclub.blogspot.com/2011/02/in-praise-of-diy-outdoor-furniture.html','in praise of diy outdoor furniture.html','outdoor furniture diy'),
(87,'http://solarelements.biz/wp-content/uploads/2014/07/diy-outdoor-projects-pinterest-diy-outdoor-on-pinterest-pictures.jpg','http://solarelements.biz/outdoor-furniture/diy-outdoor-projects-pinterest.html','diy outdoor projects pinterest.html','outdoor furniture diy'),
(88,'http://www.funkyjunkinteriors.net/wp-content/uploads/2013/05/10-Pallet-wood-patio-chair-0641.jpg','http://christerical.blogspot.com/2014/07/pallet-garden-furniture.html','pallet garden furniture.html','outdoor furniture diy'),
(89,'http://static1.squarespace.com/static/52b47b76e4b00492bb7260af/52c1e0c6e4b08ba6d4f372b3/52c1e0cae4b08ba6d4f37550/1388437766034/','http://www.wouldntitbelovely.com/wouldntitbelovelyblog/2013/04/diy-chevron-patio-table.html','diy chevron patio table.html','outdoor furniture diy'),
(90,'http://blogs.mydevstaging.com/blogs/better-homes-and-gardens-style-blog/files/2013/06/15.jpg','http://www.bhg.com/blogs/better-homes-and-gardens-style-blog/2013/06/13/diy-ify-outdoor-concrete-tablestool-for-under-15','diy ify outdoor concrete tablestool for under 15','outdoor furniture diy'),
(91,'http://www.funkyjunkinteriors.net/wp-content/uploads/2013/05/13-Pallet-wood-patio-chair-0652.jpg','http://roseymnurse.blogspot.com/2014/07/build-outdoor-furniture-pallets.html','build outdoor furniture pallets.html','outdoor furniture diy'),
(92,'http://www.restoredstyle.com/website/wp-content/uploads/2010/07/table-scraping-paint.jpg','http://www.restoredstyle.com/diy-outdoor-dining-table','diy outdoor dining table','outdoor furniture diy'),
(93,'http://myoutdoorplans.com/wp-content/uploads/2012/09/wood-cahaise-lounge-plans.jpg','http://spelnionychmarzenswiatmoj.blogspot.com/2013/05/wooden-chaise-lounge.html','wooden chaise lounge.html','outdoor furniture diy'),
(94,'http://chairplandiy.com/wp-content/uploads/2014/04/patio-chair-plans-8.jpg','http://imgkid.com/diy-outdoor-furniture-plans.shtml','diy outdoor furniture plans.shtml','outdoor furniture diy'),
(95,'http://solarelements.biz/wp-content/uploads/2014/07/diy-outdoor-seating-with-pallets-remodelaholic-build-a-wooden-pallet-deck-for-under--300-pictures.jpg','http://solarelements.biz/outdoor-furniture/diy-outdoor-seating-with-pallets.html','diy outdoor seating with pallets.html','outdoor furniture diy'),
(96,'http://3.bp.blogspot.com/-yQ_UB9OVinQ/UZNMDJDlwJI/AAAAAAAAAyE/M_GfhWHBwfQ/s1600/cable%252Breel%252Bfurniture.jpg','http://www.theartofupcycling.com/2013/05/diy-outdoor-furniture-ideasupcycled-out.html','diy outdoor furniture ideasupcycled out.html','outdoor furniture diy'),
(97,'http://www.whitebutterflyfurniture.com/wp-content/uploads/2012/04/IMG_0605.jpg','http://funny-pictures.picphotos.net/diy-patio-furniture-roundup-diy-outdoor-furniture/assets.curbly.com*photos*0000*0015*9867*DIY%2520outdoor%2520furniture%2520ideas_large_jpg.JPG','assets.curbly.com*photos*0000*0015*9867*DIY%2520outdoor%2520furniture%2520ideas large jpg.JPG','outdoor furniture diy'),
(98,'https://img1.etsystatic.com/002/0/6633469/il_fullxfull.359710323_5ixz.jpg','https://www.etsy.com/market/furniture_plan','furniture plan','outdoor furniture diy'),
